2025-05-05 10:57:09.1272|Debug|ECommerce.API.Program|init main |URL: |Action: 
            {
                ISnapshot shadowSnapshot3;
                shadowSnapshot3 = [LIFTABLE Constant: Snapshot | Resolver: _ => Snapshot.Empty];
                entityType3 = [LIFTABLE Constant: EntityType: User | Resolver: namelessParameter{8} => namelessParameter{8}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.User")];
                instance3 = switch (entityType3)
                {
                    case [LIFTABLE Constant: EntityType: User | Resolver: namelessParameter{9} => namelessParameter{9}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.User")]: 
                        {
                            return 
                            {
                                User instance;
                                instance = new User();
                                instance.<Id>k__BackingField = dataReader.GetInt32(25);
                                instance.<Address>k__BackingField = dataReader.IsDBNull(26) ? default(string) : dataReader.GetString(26);
                                instance.<CreatedAt>k__BackingField = dataReader.GetDateTime(27);
                                instance.<Email>k__BackingField = dataReader.GetString(28);
                                instance.<FirstName>k__BackingField = dataReader.IsDBNull(29) ? default(string) : dataReader.GetString(29);
                                instance.<IsActive>k__BackingField = dataReader.GetBoolean(30);
                                instance.<LastLoginAt>k__BackingField = dataReader.IsDBNull(31) ? default(DateTime?) : (DateTime?)dataReader.GetDateTime(31);
                                instance.<LastName>k__BackingField = dataReader.IsDBNull(32) ? default(string) : dataReader.GetString(32);
                                instance.<PasswordHash>k__BackingField = dataReader.GetString(33);
                                instance.<PhoneNumber>k__BackingField = dataReader.IsDBNull(34) ? default(string) : dataReader.GetString(34);
                                instance.<ProfileImageUrl>k__BackingField = dataReader.IsDBNull(35) ? default(string) : dataReader.GetString(35);
                                instance.<Role>k__BackingField = dataReader.GetString(36);
                                instance.<Username>k__BackingField = dataReader.GetString(37);
                                (instance is IInjectableService) ? ((IInjectableService)instance).Injected(
                                    context: materializationContext3.Context, 
                                    entity: instance, 
                                    queryTrackingBehavior: NoTracking, 
                                    structuralType: [LIFTABLE Constant: EntityType: User | Resolver: namelessParameter{10} => namelessParameter{10}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.User")]) : default(void);
                                return instance;
                            }}
                    default: 
                        default(User)
                }
                ;
                return instance3;
            } : 
            {
                object[] keyValues3;
                keyValues3 = new object[]{ (object)dataReader.GetInt32(25) };
                return ShapedQueryCompilingExpressionVisitor.CreateNullKeyValueInNoTrackingQuery(
                    entityType: [LIFTABLE Constant: EntityType: User | Resolver: namelessParameter{11} => namelessParameter{11}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.User")], 
                    properties: [LIFTABLE Constant: List<RuntimeProperty> { Property: User.Id (int) Required PK AfterSave:Throw ValueGenerated.OnAdd } | Resolver: c => c.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.User").FindPrimaryKey().Properties], 
                    keyValues: keyValues3);
            };
            return instance3;
        };
        entity = 
        {
            MaterializationContext materializationContext4;
            IEntityType entityType4;
            SellerProfile instance4;
            materializationContext4 = new MaterializationContext(
                [LIFTABLE Constant: ValueBuffer | Resolver: _ => (object)ValueBuffer.Empty], 
                queryContext.Context
            );
            instance4 = default(SellerProfile);
            dataReader.IsDBNull(38) ? default(object) : (object)dataReader.GetInt32(38) != null ? 
            {
                ISnapshot shadowSnapshot4;
                shadowSnapshot4 = [LIFTABLE Constant: Snapshot | Resolver: _ => Snapshot.Empty];
                entityType4 = [LIFTABLE Constant: EntityType: SellerProfile | Resolver: namelessParameter{12} => namelessParameter{12}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.SellerProfile")];
                instance4 = switch (entityType4)
                {
                    case [LIFTABLE Constant: EntityType: SellerProfile | Resolver: namelessParameter{13} => namelessParameter{13}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.SellerProfile")]: 
                        {
                            return 
                            {
                                SellerProfile instance;
                                instance = new SellerProfile();
                                instance.<UserId>k__BackingField = dataReader.IsDBNull(38) ? default(int) : dataReader.GetInt32(38);
                                instance.<AverageRating>k__BackingField = dataReader.IsDBNull(39) ? default(decimal) : dataReader.GetDecimal(39);
                                instance.<IsActive>k__BackingField = dataReader.IsDBNull(40) ? default(bool) : dataReader.GetBoolean(40);
                                instance.<IsVerified>k__BackingField = dataReader.IsDBNull(41) ? default(bool) : dataReader.GetBoolean(41);
                                instance.<ShopAddress>k__BackingField = dataReader.IsDBNull(42) ? default(string) : dataReader.GetString(42);
                                instance.<ShopBannerUrl>k__BackingField = dataReader.IsDBNull(43) ? default(string) : dataReader.GetString(43);
                                instance.<ShopDescription>k__BackingField = dataReader.IsDBNull(44) ? default(string) : dataReader.GetString(44);
                                instance.<ShopEmail>k__BackingField = dataReader.IsDBNull(45) ? default(string) : dataReader.GetString(45);
                                instance.<ShopLogoUrl>k__BackingField = dataReader.IsDBNull(46) ? default(string) : dataReader.GetString(46);
                                instance.<ShopName>k__BackingField = dataReader.IsDBNull(47) ? default(string) : dataReader.GetString(47);
                                instance.<ShopPhoneNumber>k__BackingField = dataReader.IsDBNull(48) ? default(string) : dataReader.GetString(48);
                                instance.<TotalReviews>k__BackingField = dataReader.IsDBNull(49) ? default(int) : dataReader.GetInt32(49);
                                (instance is IInjectableService) ? ((IInjectableService)instance).Injected(
                                    context: materializationContext4.Context, 
                                    entity: instance, 
                                    queryTrackingBehavior: NoTracking, 
                                    structuralType: [LIFTABLE Constant: EntityType: SellerProfile | Resolver: namelessParameter{14} => namelessParameter{14}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.SellerProfile")]) : default(void);
                                return instance;
                            }}
                    default: 
                        default(SellerProfile)
                }
                ;
                return instance4;
            } : default(void);
            return instance4;
        };
        ShaperProcessingExpressionVisitor.IncludeReference<Product, Product, Category>(
            queryContext: queryContext, 
            entity: entity, 
            relatedEntity: entity, 
            navigation: [LIFTABLE Constant: Navigation: Product.Category (Category) ToPrincipal Category Inverse: Products | Resolver: namelessParameter{15} => namelessParameter{15}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.Product").FindNavigation("Category")], 
            inverseNavigation: [LIFTABLE Constant: Navigation: Category.Products (ICollection<Product>) Collection ToDependent Product Inverse: Category | Resolver: namelessParameter{16} => namelessParameter{16}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.Category").FindNavigation("Products")], 
            fixup: (namelessParameter{17}, namelessParameter{18}) => 
            {
                namelessParameter{17}.<Category>k__BackingField = namelessParameter{18};
                return [LIFTABLE Constant: ClrICollectionAccessor<Category, ICollection<Product>, Product> | Resolver: namelessParameter{19} => namelessParameter{19}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.Category").FindNavigation("Products").GetCollectionAccessor()].Add(
                    entity: namelessParameter{18}, 
                    value: namelessParameter{17}, 
                    forMaterialization: True);
            }, 
            trackingQuery: False);
        ShaperProcessingExpressionVisitor.IncludeReference<User, User, SellerProfile>(
            queryContext: queryContext, 
            entity: entity, 
            relatedEntity: entity, 
            navigation: [LIFTABLE Constant: Navigation: User.SellerProfile (SellerProfile) ToDependent SellerProfile Inverse: User | Resolver: namelessParameter{20} => namelessParameter{20}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.User").FindNavigation("SellerProfile")], 
            inverseNavigation: [LIFTABLE Constant: Navigation: SellerProfile.User (User) ToPrincipal User Inverse: SellerProfile | Resolver: namelessParameter{21} => namelessParameter{21}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.SellerProfile").FindNavigation("User")], 
            fixup: (namelessParameter{22}, namelessParameter{23}) => 
            {
                namelessParameter{22}.<SellerProfile>k__BackingField = namelessParameter{23};
                return namelessParameter{23}.<User>k__BackingField = namelessParameter{22};
            }, 
            trackingQuery: False);
        ShaperProcessingExpressionVisitor.IncludeReference<Product, Product, User>(
            queryContext: queryContext, 
            entity: entity, 
            relatedEntity: entity, 
            navigation: [LIFTABLE Constant: Navigation: Product.Seller (User) ToPrincipal User Inverse: Products | Resolver: namelessParameter{24} => namelessParameter{24}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.Product").FindNavigation("Seller")], 
            inverseNavigation: [LIFTABLE Constant: Navigation: User.Products (ICollection<Product>) Collection ToDependent Product Inverse: Seller | Resolver: namelessParameter{25} => namelessParameter{25}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.User").FindNavigation("Products")], 
            fixup: (namelessParameter{26}, namelessParameter{27}) => 
            {
                namelessParameter{26}.<Seller>k__BackingField = namelessParameter{27};
                return [LIFTABLE Constant: ClrICollectionAccessor<User, ICollection<Product>, Product> | Resolver: namelessParameter{28} => namelessParameter{28}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.User").FindNavigation("Products").GetCollectionAccessor()].Add(
                    entity: namelessParameter{27}, 
                    value: namelessParameter{26}, 
                    forMaterialization: True);
            }, 
            trackingQuery: False);
        return entity;
    }, 
    contextType: ECommerce.API.Data.AppDbContext, 
    standAloneStateManager: False, 
    detailedErrorsEnabled: False, 
    threadSafetyChecksEnabled: True)' |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.3430|Debug|Microsoft.EntityFrameworkCore.Database.Connection|Creating DbConnection. |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.3624|Debug|Microsoft.EntityFrameworkCore.Database.Connection|Created DbConnection. (17ms). |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.3656|Debug|Microsoft.EntityFrameworkCore.Database.Connection|Opening connection to database 'ECommerceDb' on server 'YUSUF\SQLEXPRESS'. |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.6369|Debug|Microsoft.EntityFrameworkCore.Database.Connection|Opened connection to database 'ECommerceDb' on server 'YUSUF\SQLEXPRESS'. |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.6369|Debug|Microsoft.EntityFrameworkCore.Database.Command|Creating DbCommand for 'ExecuteReader'. |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.6369|Debug|Microsoft.EntityFrameworkCore.Database.Command|Created DbCommand for 'ExecuteReader' (2ms). |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.6369|Debug|Microsoft.EntityFrameworkCore.Database.Command|Initialized DbCommand for 'ExecuteReader' (3ms). |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.6463|Debug|Microsoft.EntityFrameworkCore.Database.Command|Executing DbCommand [Parameters=[], CommandType='Text', CommandTimeout='30']
SELECT [p].[Id], [p].[Brand], [p].[CategoryId], [p].[Color], [p].[CreatedAt], [p].[Description], [p].[Dimensions], [p].[DiscountRate], [p].[ImageUrl], [p].[IsActive], [p].[Material], [p].[Model], [p].[Price], [p].[ProductCode], [p].[SellerId], [p].[SoldCount], [p].[Stock], [p].[Tags], [p].[ViewsCount], [p].[WarrantyPeriod], [p].[Weight], [c].[Id], [c].[BaseCode], [c].[Name], [c].[Prefix], [u].[Id], [u].[Address], [u].[CreatedAt], [u].[Email], [u].[FirstName], [u].[IsActive], [u].[LastLoginAt], [u].[LastName], [u].[PasswordHash], [u].[PhoneNumber], [u].[ProfileImageUrl], [u].[Role], [u].[Username], [s].[UserId], [s].[AverageRating], [s].[IsActive], [s].[IsVerified], [s].[ShopAddress], [s].[ShopBannerUrl], [s].[ShopDescription], [s].[ShopEmail], [s].[ShopLogoUrl], [s].[ShopName], [s].[ShopPhoneNumber], [s].[TotalReviews]
FROM [Products] AS [p]
INNER JOIN [Categories] AS [c] ON [p].[CategoryId] = [c].[Id]
INNER JOIN [Users] AS [u] ON [p].[SellerId] = [u].[Id]
LEFT JOIN [SellerProfiles] AS [s] ON [u].[Id] = [s].[UserId] |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.7138|Info|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (64ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
SELECT [p].[Id], [p].[Brand], [p].[CategoryId], [p].[Color], [p].[CreatedAt], [p].[Description], [p].[Dimensions], [p].[DiscountRate], [p].[ImageUrl], [p].[IsActive], [p].[Material], [p].[Model], [p].[Price], [p].[ProductCode], [p].[SellerId], [p].[SoldCount], [p].[Stock], [p].[Tags], [p].[ViewsCount], [p].[WarrantyPeriod], [p].[Weight], [c].[Id], [c].[BaseCode], [c].[Name], [c].[Prefix], [u].[Id], [u].[Address], [u].[CreatedAt], [u].[Email], [u].[FirstName], [u].[IsActive], [u].[LastLoginAt], [u].[LastName], [u].[PasswordHash], [u].[PhoneNumber], [u].[ProfileImageUrl], [u].[Role], [u].[Username], [s].[UserId], [s].[AverageRating], [s].[IsActive], [s].[IsVerified], [s].[ShopAddress], [s].[ShopBannerUrl], [s].[ShopDescription], [s].[ShopEmail], [s].[ShopLogoUrl], [s].[ShopName], [s].[ShopPhoneNumber], [s].[TotalReviews]
FROM [Products] AS [p]
INNER JOIN [Categories] AS [c] ON [p].[CategoryId] = [c].[Id]
INNER JOIN [Users] AS [u] ON [p].[SellerId] = [u].[Id]
LEFT JOIN [SellerProfiles] AS [s] ON [u].[Id] = [s].[UserId] |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.7545|Debug|Microsoft.EntityFrameworkCore.Database.Command|Closing data reader to 'ECommerceDb' on server 'YUSUF\SQLEXPRESS'. |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.7617|Debug|Microsoft.EntityFrameworkCore.Database.Command|A data reader for 'ECommerceDb' on server 'YUSUF\SQLEXPRESS' is being disposed after spending 41ms reading results. |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.7617|Debug|Microsoft.EntityFrameworkCore.Database.Connection|Closing connection to database 'ECommerceDb' on server 'YUSUF\SQLEXPRESS'. |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.7617|Debug|Microsoft.EntityFrameworkCore.Database.Connection|Closed connection to database 'ECommerceDb' on server 'YUSUF\SQLEXPRESS' (4ms). |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.7892|Info|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executed action method ECommerce.API.Controllers.ProductController.GetProductSummariesAsync (ECommerce.API), returned result Microsoft.AspNetCore.Mvc.OkObjectResult in 1451.6012ms. |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.7892|Trace|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.7892|Trace|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.7892|Trace|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.7892|Trace|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.7892|Trace|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.7892|Trace|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.7892|Trace|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Before executing action result Microsoft.AspNetCore.Mvc.OkObjectResult. |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.7892|Debug|Microsoft.AspNetCore.Mvc.Infrastructure.DefaultOutputFormatterSelector|List of registered output formatters, in the following order: Microsoft.AspNetCore.Mvc.Formatters.HttpNoContentOutputFormatter, Microsoft.AspNetCore.Mvc.Formatters.StringOutputFormatter, Microsoft.AspNetCore.Mvc.Formatters.StreamOutputFormatter, Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.7892|Debug|Microsoft.AspNetCore.Mvc.Infrastructure.DefaultOutputFormatterSelector|No information found on request to perform content negotiation. |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.7892|Debug|Microsoft.AspNetCore.Mvc.Infrastructure.DefaultOutputFormatterSelector|Attempting to select an output formatter without using a content type as no explicit content types were specified for the response. |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.7892|Debug|Microsoft.AspNetCore.Mvc.Infrastructure.DefaultOutputFormatterSelector|Attempting to select the first formatter in the output formatters list which can write the result. |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.7892|Debug|Microsoft.AspNetCore.Mvc.Infrastructure.DefaultOutputFormatterSelector|Selected output formatter 'Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter' and content type 'application/json' to write the response. |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.7892|Info|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing OkObjectResult, writing value of type 'System.Collections.Generic.List`1[[ECommerce.API.Entities.Dtos.ProductSummaryDto, ECommerce.API, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]]'. |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.8275|Trace|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|After executing action result Microsoft.AspNetCore.Mvc.OkObjectResult. |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.8275|Trace|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.8275|Trace|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.8275|Info|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executed action ECommerce.API.Controllers.ProductController.GetProductSummariesAsync (ECommerce.API) in 1830.4925ms |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.8275|Info|Microsoft.AspNetCore.Routing.EndpointMiddleware|Executed endpoint 'ECommerce.API.Controllers.ProductController.GetProductSummariesAsync (ECommerce.API)' |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.8275|Debug|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HNCBVF261S17" completed keep alive response. |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.8348|Debug|Microsoft.EntityFrameworkCore.Infrastructure|'AppDbContext' disposed. |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.8348|Debug|Microsoft.EntityFrameworkCore.Database.Connection|Disposing connection to database 'ECommerceDb' on server 'YUSUF\SQLEXPRESS'. |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.8348|Debug|Microsoft.EntityFrameworkCore.Database.Connection|Disposed connection to database '' on server '' (0ms). |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.8348|Info|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/1.1 GET https://localhost:7295/api/Product/summary - 200 - application/json;+charset=utf-8 1912.3467ms |URL: https://localhost/api/Product/summary|Action: GetProductSummaries
2025-05-05 20:39:28.9500|Info|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/1.1 GET https://localhost:7295/api/Category/categories - - - |URL: https://localhost/api/Category/categories|Action: 
2025-05-05 20:39:28.9500|Trace|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|All hosts are allowed. |URL: https://localhost/api/Category/categories|Action: 
2025-05-05 20:39:28.9500|Debug|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|1 candidate(s) found for the request path '/api/Category/categories' |URL: https://localhost/api/Category/categories|Action: 
2025-05-05 20:39:28.9500|Debug|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|Endpoint 'ECommerce.API.Controllers.CategoryController.GetCategoriesAsync (ECommerce.API)' with route pattern 'api/Category/categories' is valid for the request path '/api/Category/categories' |URL: https://localhost/api/Category/categories|Action: 
2025-05-05 20:39:28.9500|Debug|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|Request matched endpoint 'ECommerce.API.Controllers.CategoryController.GetCategoriesAsync (ECommerce.API)' |URL: https://localhost/api/Category/categories|Action: GetCategories
2025-05-05 20:39:28.9500|Trace|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|The endpoint does not specify the IRequestSizeLimitMetadata. |URL: https://localhost/api/Category/categories|Action: GetCategories
2025-05-05 20:39:28.9500|Debug|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|Static files was skipped as the request already matched an endpoint. |URL: https://localhost/api/Category/categories|Action: GetCategories
2025-05-05 20:39:28.9500|Info|Microsoft.AspNetCore.Routing.EndpointMiddleware|Executing endpoint 'ECommerce.API.Controllers.CategoryController.GetCategoriesAsync (ECommerce.API)' |URL: https://localhost/api/Category/categories|Action: GetCategories
2025-05-05 20:39:28.9500|Info|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Route matched with {action = "GetCategories", controller = "Category"}. Executing controller action with signature System.Threading.Tasks.Task`1[Microsoft.AspNetCore.Mvc.IActionResult] GetCategoriesAsync() on controller ECommerce.API.Controllers.CategoryController (ECommerce.API). |URL: https://localhost/api/Category/categories|Action: GetCategories
2025-05-05 20:39:28.9500|Debug|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of authorization filters (in the following order): None |URL: https://localhost/api/Category/categories|Action: GetCategories
2025-05-05 20:39:28.9500|Debug|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of resource filters (in the following order): None |URL: https://localhost/api/Category/categories|Action: GetCategories
2025-05-05 20:39:28.9500|Debug|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of action filters (in the following order): Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000), Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter (Order: -2000) |URL: https://localhost/api/Category/categories|Action: GetCategories
2025-05-05 20:39:28.9500|Debug|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of exception filters (in the following order): None |URL: https://localhost/api/Category/categories|Action: GetCategories
2025-05-05 20:39:28.9500|Debug|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of result filters (in the following order): Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter (Order: -2000) |URL: https://localhost/api/Category/categories|Action: GetCategories
2025-05-05 20:39:28.9500|Debug|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executing controller factory for controller ECommerce.API.Controllers.CategoryController (ECommerce.API) |URL: https://localhost/api/Category/categories|Action: GetCategories
2025-05-05 20:39:28.9500|Debug|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executed controller factory for controller ECommerce.API.Controllers.CategoryController (ECommerce.API) |URL: https://localhost/api/Category/categories|Action: GetCategories
2025-05-05 20:39:28.9500|Trace|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. |URL: https://localhost/api/Category/categories|Action: GetCategories
2025-05-05 20:39:28.9500|Trace|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. |URL: https://localhost/api/Category/categories|Action: GetCategories
2025-05-05 20:39:28.9500|Trace|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. |URL: https://localhost/api/Category/categories|Action: GetCategories
2025-05-05 20:39:28.9500|Trace|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. |URL: https://localhost/api/Category/categories|Action: GetCategories
2025-05-05 20:39:28.9500|Info|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executing action method ECommerce.API.Controllers.CategoryController.GetCategoriesAsync (ECommerce.API) - Validation state: Valid |URL: https://localhost/api/Category/categories|Action: GetCategories
2025-05-05 20:39:28.9949|Debug|Microsoft.EntityFrameworkCore.Infrastructure|Entity Framework Core 9.0.4 initialized 'AppDbContext' using provider 'Microsoft.EntityFrameworkCore.SqlServer:9.0.4' with options: EngineType=SqlServer  |URL: https://localhost/api/Category/categories|Action: GetCategories
2025-05-05 20:39:28.9967|Debug|Microsoft.EntityFrameworkCore.Query|Compiling query expression: 
'DbSet<Category>()
    .AsNoTracking()' |URL: https://localhost/api/Category/categories|Action: GetCategories
2025-05-05 20:39:28.9967|Debug|Microsoft.EntityFrameworkCore.Query|Generated query execution expression: 
'queryContext => SingleQueryingEnumerable.Create<Category>(
    relationalQueryContext: (RelationalQueryContext)queryContext, 
    relationalCommandResolver: parameters => [LIFTABLE Constant: RelationalCommandCache.QueryExpression(
        Projection Mapping:
            EmptyProjectionMember -> Dictionary<IProperty, int> { [Property: Category.Id (int) Required PK AfterSave:Throw ValueGenerated.OnAdd, 0], [Property: Category.BaseCode (string) Required, 1], [Property: Category.Name (string) Required, 2], [Property: Category.Prefix (string) Required, 3] }
        SELECT c.Id, c.BaseCode, c.Name, c.Prefix
        FROM Categories AS c) | Resolver: c => new RelationalCommandCache(
        c.Dependencies.MemoryCache, 
        c.RelationalDependencies.QuerySqlGeneratorFactory, 
        c.RelationalDependencies.RelationalParameterBasedSqlProcessorFactory, 
        Projection Mapping:
            EmptyProjectionMember -> Dictionary<IProperty, int> { [Property: Category.Id (int) Required PK AfterSave:Throw ValueGenerated.OnAdd, 0], [Property: Category.BaseCode (string) Required, 1], [Property: Category.Name (string) Required, 2], [Property: Category.Prefix (string) Required, 3] }
        SELECT c.Id, c.BaseCode, c.Name, c.Prefix
        FROM Categories AS c, 
        False, 
        new HashSet<string>(
            new string[]{ }, 
            StringComparer.Ordinal
        )
    )].GetRelationalCommandTemplate(parameters), 
    readerColumns: null, 
